file,lines,maxDist,minDist,meanDist,difDist,sumDist,maxTime,minTime,meanTime,difTime,sumTime
1995977697.csv,2170,0.06864736423870961,0.0,0.019826875462859706,0.06864736423870961,43.02431975440556,0.18333333333333002,0.016666666666623087,0.10298140464115568,0.16666666666670693,223.36666666666667
1995977834.csv,2067,0.04268279414583365,0.0,0.0206298799114675,0.04268279414583365,42.64196177700332,0.799999999999983,0.016666666666623087,0.10519522426589221,0.7833333333333599,217.33333333333331
1995977855.csv,2994,0.03151964398094228,0.0,0.014320970515661028,0.03151964398094228,42.87698572388912,0.13333333333335418,0.016666666666623087,0.06862679585699967,0.11666666666673109,205.4
1995978141.csv,3029,0.030486180306898134,0.0,0.014071088763164779,0.030486180306898134,42.621327863626114,0.7833333333333314,0.016666666666623087,0.0662373403786878,0.7666666666667084,200.56666666666663
1995978154.csv,2266,0.03295985211932199,0.0,0.018729229547570135,0.03295985211932199,42.44043415479393,0.5333333333333456,0.016666666666623087,0.10165562913907285,0.5166666666667226,230.25
1995978234.csv,5206,0.053344353462068006,0.0,0.00826612731700945,0.053344353462068006,43.0334588123512,1.433333333333323,0.01666666666665151,0.043374959974383606,1.4166666666666714,225.76666666666668
1995978248.csv,11655,0.017102932995738993,0.0,0.003707269459232525,0.017102932995738993,43.20822554735508,0.08333333333331439,0.016666666666623087,0.01667238716320577,0.0666666666666913,194.3
1995978371.csv,2784,0.030557480551823966,0.0,0.015416559103357406,0.030557480551823966,42.91970054374702,3.23333333333332,0.016666666666623087,0.08076416337285904,3.216666666666697,224.76666666666668
1995978601.csv,2135,0.02809266005741807,0.0,0.02006408816714424,0.02809266005741807,42.83682823685295,0.20000000000000284,0.016666666666623087,0.10147610121836927,0.18333333333337976,216.55
1995978734.csv,12508,0.009310098741651342,0.0,0.003421594978754806,0.009310098741651342,42.79730999426511,0.033333333333333326,0.016666666666623087,0.01667865995042776,0.01666666666671024,208.6
1995978883.csv,12492,0.008942896180487998,0.0,0.003417874871453649,0.008942896180487998,42.69609289419898,0.016666666666708352,0.016666666666623087,0.016666666666666663,8.526512829121202e-14,208.1833333333333
1995978960.csv,2093,0.03131779074984792,0.0,0.02027155328708874,0.03131779074984792,42.42836102987673,0.20000000000001705,0.016666666666623087,0.09514818355640536,0.18333333333339397,199.05
1995979132.csv,2108,0.030875606784069084,0.0,0.020223676896226676,0.030875606784069084,42.63151089724583,0.18333333333336554,0.01666666666665151,0.1093735168485999,0.16666666666671404,230.45
1995979208.csv,2090,0.03344313421080229,0.0,0.02043922886006951,0.03344313421080229,42.71798831754528,0.25,0.016666666666637298,0.09228498484123185,0.2333333333333627,192.78333333333333
1995979218.csv,2109,0.0362421901489061,0.0,0.02024000774855534,0.0362421901489061,42.68617634170321,0.15000000000000568,0.016666666666637298,0.08719165085388995,0.1333333333333684,183.8
1995979283.csv,2109,0.0362421901489061,0.0,0.02024000774855534,0.0362421901489061,42.68617634170321,0.15000000000000568,0.016666666666637298,0.08719165085388995,0.1333333333333684,183.8
1995979596.csv,2020,0.030298333912379637,0.0,0.021093507140393965,0.030298333912379637,42.60888442359581,0.8999999999999986,0.01666666666665151,0.11216773980518409,0.8833333333333471,226.46666666666667
1995979973.csv,2273,0.0265952209593108,0.0,0.018774543325838867,0.0265952209593108,42.674536979631746,0.1666666666666785,0.016666666666623087,0.0960900821596244,0.15000000000005542,218.31666666666663
1995979996.csv,2273,0.0265952209593108,0.0,0.018774543325838867,0.0265952209593108,42.674536979631746,0.1666666666666785,0.016666666666623087,0.0960900821596244,0.15000000000005542,218.31666666666663
1995980060.csv,3285,0.04592828840208818,0.0,0.013042531197586998,0.04592828840208818,42.84471498407329,0.7666666666666657,0.016666666666623087,0.06668696711327649,0.7500000000000426,219.0
1995980407.csv,2187,0.040843229582212724,0.0,0.019599250288735805,0.040843229582212724,42.863560381465206,0.18333333333333712,0.016666666666623087,0.10556572125648064,0.16666666666671404,230.76666666666668
1995980549.csv,11290,0.015960091658817233,0.0,0.0037875321365057097,0.015960091658817233,42.761237821149464,0.016666666666708352,0.016666666666623087,0.016666666666666666,8.526512829121202e-14,188.15
1995980691.csv,4636,0.024070316874680926,0.0,0.00928502611335241,0.024070316874680926,43.04538106150178,0.13333333333335418,0.016666666666623087,0.0508665947500899,0.11666666666673109,235.76666666666668
1995980918.csv,2018,0.028196070516692952,0.0,0.021113531657681622,0.028196070516692952,42.60710688520152,0.28333333333333144,0.016666666666623087,0.10079325731284086,0.26666666666670835,203.3
1995981041.csv,2147,0.030001596903238874,0.0,0.019954626612800175,0.030001596903238874,42.84258333768197,0.9833333333333201,0.016666666666623087,0.10793724759242,0.966666666666697,231.63333333333333
1995981241.csv,2355,0.03870298977035597,0.0,0.018194669953604057,0.03870298977035597,42.848447740737555,0.2333333333333485,0.016666666666623087,0.08263239875389408,0.2166666666667254,194.51666666666668
1995981331.csv,3046,0.0411937482241317,0.0,0.014074471618632614,0.0411937482241317,42.87084055035494,0.11666666666670267,0.016666666666623087,0.0630815544608648,0.10000000000007958,192.08333333333331
1995981400.csv,1984,0.02839747555041252,0.0,0.021449707048253015,0.02839747555041252,42.55621878373398,0.44999999999999574,0.01666666666665151,0.10478231635569003,0.43333333333334423,207.78333333333333
1995981554.csv,2211,0.038601634561016486,0.0,0.019342513479767426,0.038601634561016486,42.76629730376578,0.26666666666667993,0.016666666666623087,0.09762443438914027,0.25000000000005684,215.75
1995981696.csv,2179,0.030975182200948147,0.0,0.01960355848660472,0.030975182200948147,42.71615394231168,0.21666666666666856,0.016666666666623087,0.09606672788490968,0.20000000000004547,209.2333333333333
1995981861.csv,3470,0.030364595712766507,0.0,0.012384952875423334,0.030364595712766507,42.97578647771897,0.15000000000000568,0.016666666666623087,0.06542711636398578,0.1333333333333826,226.96666666666667
1995982002.csv,2250,0.03202750685901029,0.0,0.01891215886171759,0.03202750685901029,42.55235743886458,0.21666666666666856,0.016666666666623087,0.09316733362976137,0.20000000000004547,209.53333333333333
1995982058.csv,2062,0.0287473204625359,0.0,0.020671619081011144,0.0287473204625359,42.62487854504498,0.43333333333333357,0.01666666666665151,0.10925925925925925,0.41666666666668206,225.1833333333333
1995982110.csv,3259,0.030979363550557096,0.0,0.013261897204077713,0.030979363550557096,43.220522988089265,0.11666666666670267,0.016666666666623087,0.062134233681195,0.10000000000007958,202.4333333333333
1995982547.csv,2163,0.029742984641832906,0.0,0.019692985560644014,0.029742984641832906,42.595927767673004,0.18333333333333712,0.016666666666623087,0.09768732654949121,0.16666666666671404,211.2
1995982751.csv,2113,0.0409497735613068,0.0,0.020238425930340205,0.0409497735613068,42.76379399080885,0.3333333333333357,0.016666666666623087,0.09565183080808082,0.3166666666667126,202.01666666666668
1995982851.csv,2142,0.031221858906969095,0.0,0.019865316400111185,0.031221858906969095,42.55150772903816,0.20000000000001705,0.016666666666623087,0.10276350614977425,0.18333333333339397,220.01666666666668
1995983117.csv,1982,0.028231937592118072,0.0,0.021494597102606795,0.028231937592118072,42.60229145736667,1.5833333333333144,0.016666666666623087,0.11198048123843175,1.5666666666666913,221.83333333333331
1995983222.csv,12988,0.020620338747646662,0.0,0.003309776606019835,0.020620338747646662,42.98737855898562,0.016666666666708352,0.016666666666623087,0.016666666666666666,8.526512829121202e-14,216.45
1995983646.csv,2485,0.028793403713974975,0.0,0.01724171543940253,0.028793403713974975,42.84566286691528,0.10000000000005116,0.016666666666623087,0.09142512077294686,0.08333333333342807,227.1
1995983660.csv,3231,0.028678007359321536,0.0,0.01319491131717437,0.028678007359321536,42.63275846579039,0.1333333333333826,0.016666666666623087,0.07090815273477812,0.11666666666675951,229.03333333333333
1995983814.csv,10879,0.3288204441862056,0.0,0.004028681383144459,0.3288204441862056,43.82802476722857,7.966666666666667,0.016666666666623087,0.022000061285775568,7.950000000000044,239.31666666666663
1995984203.csv,2056,0.028987152988241865,0.0,0.020586158047796146,0.028987152988241865,42.325140946268874,0.14999999999999147,0.016666666666637298,0.08857258718572587,0.13333333333335418,182.01666666666668
1995984235.csv,2337,0.03393492230295271,0.0,0.018397299039674447,0.03393492230295271,42.99448785571918,0.10000000000005116,0.016666666666623087,0.08658675799086758,0.08333333333342807,202.26666666666668
1995984310.csv,2026,0.028615570718236148,0.0,0.020986971572385462,0.028615570718236148,42.51960440565295,0.15000000000000568,0.016666666666637298,0.09235390946502059,0.1333333333333684,187.01666666666668
1995984486.csv,10439,0.015571075722812005,0.0,0.0041230640297685375,0.015571075722812005,43.04066540675376,0.18333333333328028,0.016666666666623087,0.023323433607970876,0.1666666666666572,243.45
1995984723.csv,2109,0.04425986107771153,0.0,0.020336962890111332,0.04425986107771153,42.8906547352448,0.38333333333332575,0.016666666666623087,0.10142314990512334,0.36666666666670267,213.8
1995984746.csv,3357,0.028471893290897554,0.0,0.012733666076702113,0.028471893290897554,42.74691701948899,0.5,0.016666666666623087,0.06221195868096941,0.4833333333333769,208.78333333333333
1995985035.csv,2073,0.13355861279316358,0.0,0.020743587798416625,0.13355861279316358,43.00145750611767,2.8833333333333333,0.016666666666637298,0.09094272844272844,2.866666666666696,188.4333333333333
1995985108.csv,2073,0.13355861279316358,0.0,0.020743587798416625,0.13355861279316358,43.00145750611767,2.8833333333333333,0.016666666666637298,0.09094272844272844,2.866666666666696,188.4333333333333
1995985363.csv,3028,0.02742370050396014,0.0,0.014138742621545975,0.02742370050396014,42.812112658041215,0.11666666666667425,0.016666666666623087,0.060169584847483755,0.10000000000005116,182.13333333333333
1995985564.csv,2156,0.03203389171386002,0.0,0.019795419714933416,0.03203389171386002,42.67892490539644,0.31666666666663446,0.016666666666623087,0.09634957463263727,0.30000000000001137,207.63333333333333
1995985626.csv,12298,0.05407517017480381,0.0,0.0034670991847946787,0.05407517017480381,42.638385774604956,0.016666666666708352,0.016666666666623087,0.016666666666666666,8.526512829121202e-14,204.95
1995985770.csv,1966,0.028715983763506217,0.0,0.021643757893782752,0.028715983763506217,42.55162801917689,0.16666666666668561,0.01666666666666572,0.10208651399491094,0.1500000000000199,200.6
1995986261.csv,2116,0.027920463727194374,0.0,0.02020642356840576,0.027920463727194374,42.75679227074659,0.18333333333333712,0.016666666666623087,0.09715524034672969,0.16666666666671404,205.4833333333333
1995986498.csv,2737,0.02726955715529011,0.0,0.015555767265017775,0.02726955715529011,42.57613500435365,0.1166666666666666,0.016666666666637298,0.05437987329434698,0.1000000000000293,148.78333333333333
1995986570.csv,2232,0.02690191123287821,0.0,0.01910834886762271,0.02690191123287821,42.64983467253389,0.15000000000000568,0.016666666666623087,0.08709099058718064,0.1333333333333826,194.3
1995986736.csv,9939,0.011423479923427732,0.0,0.004292380322620366,0.011423479923427732,42.66196802652382,0.05,0.016666666666623087,0.018165962299590797,0.033333333333376916,180.53333333333333
1995986738.csv,2241,0.03323746031959519,0.0,0.019012090728959888,0.03323746031959519,42.60609532359911,0.21666666666666856,0.016666666666623087,0.09860119047619048,0.20000000000004547,220.86666666666667
1995986751.csv,12753,0.0051156868558026826,0.0,0.0033483390761350233,0.0051156868558026826,42.70136823794995,0.016666666666708352,0.016666666666623087,0.016666666666666666,8.526512829121202e-14,212.53333333333333
1995986768.csv,12692,0.017395861518783414,0.0,0.0033903591557303027,0.017395861518783414,43.030438404529,0.0666666666666913,0.016666666666623087,0.01675596879678512,0.05000000000006821,212.65
1995986982.csv,1993,0.029219791551594612,0.0,0.021420131665461684,0.029219791551594612,42.690322409265136,0.19999999999998863,0.016666666666623087,0.10172356091030789,0.18333333333336554,202.63333333333333
1995987133.csv,2094,0.032597291723242806,0.0,0.020456686321040102,0.032597291723242806,42.836301156257974,0.16666666666662877,0.016666666666623087,0.0937171524128046,0.15000000000000568,196.15
1995987621.csv,1952,0.03915078564325776,0.0,0.02182812003214711,0.03915078564325776,42.60849030275116,0.16666666666668561,0.01666666666665151,0.09651460789338802,0.1500000000000341,188.3
1995988132.csv,11756,0.014951558737485918,0.0,0.0036267427712533894,0.014951558737485918,42.635988018854846,0.15000000000000568,0.016666666666623087,0.018783496384517227,0.1333333333333826,220.8
1995988191.csv,5194,0.5772541715739942,0.0,0.008333028195010096,0.5772541715739942,43.28174844488244,8.516666666666667,0.016666666666623087,0.04400474998395276,8.500000000000044,228.51666666666668
1995988223.csv,2240,0.028049500081590628,0.0,0.01903963689838651,0.028049500081590628,42.64878665238578,0.34999999999999787,0.016666666666623087,0.09169271996426977,0.3333333333333748,205.3
1995988445.csv,2284,0.026367107767962947,0.0,0.018613915785900718,0.026367107767962947,42.51418365499724,0.26666666666667993,0.016666666666623087,0.09330559205723464,0.25000000000005684,213.01666666666668
1995988755.csv,3065,0.03197685020935193,0.0,0.014006232852413824,0.03197685020935193,42.92910369264837,0.13333333333333997,0.016666666666623087,0.06360422106179286,0.11666666666671688,194.88333333333333
1995989599.csv,2294,0.03127174069073165,0.0,0.018795311018680615,0.03127174069073165,43.11644347685333,0.6000000000000014,0.016666666666623087,0.09124872801279253,0.5833333333333783,209.2333333333333
1995989863.csv,2110,0.028323494526134297,0.0,0.020212397671439238,0.028323494526134297,42.64815908673679,0.1666666666666572,0.016666666666623087,0.1019756598703967,0.1500000000000341,215.06666666666663
1995990512.csv,3424,0.032073334253064224,0.0,0.012594592691717178,0.032073334253064224,43.12388537643962,0.1333333333333826,0.016666666666623087,0.06660336936410555,0.11666666666675951,227.9833333333333
1995990697.csv,6413,0.10815094690426648,0.0,0.006678714370149261,0.10815094690426648,42.83059525576721,0.48333333333329165,0.016666666666623087,0.035368579746309005,0.46666666666666856,226.78333333333333
1995991240.csv,2287,0.037249882161187436,0.0,0.018735615327524224,0.037249882161187436,42.848352254047896,0.18333333333333712,0.016666666666623087,0.09491105278506853,0.16666666666671404,216.96666666666667
1995992087.csv,1957,0.026332314677088187,0.0,0.021669950650077176,0.026332314677088187,42.408093422201034,0.5166666666666657,0.016666666666666607,0.10168711656441719,0.4999999999999991,198.9
1995992108.csv,13862,0.013700214696633616,0.0,0.0030797837749423746,0.013700214696633616,42.691962688251195,0.38333333333333997,0.016666666666623087,0.01669311978452733,0.3666666666667169,231.38333333333333
1995992336.csv,10862,0.009477643395584243,0.0,0.003912586963720336,0.009477643395584243,42.49851959993029,0.016666666666708352,0.016666666666623087,0.016666666666666666,8.526512829121202e-14,181.01666666666668
1995992443.csv,3024,0.025821345449757508,0.0,0.01406769490032755,0.025821345449757508,42.54070937859051,0.1333333333333826,0.016666666666623087,0.06901532693792038,0.11666666666675951,208.63333333333333
1995992521.csv,9295,0.03619354222926124,0.0,0.004592050778426001,0.03619354222926124,42.68311198546968,1.1166666666666742,0.016666666666623087,0.023430887310809844,1.1000000000000512,217.76666666666668
1995992605.csv,10861,0.20300076030355077,0.0,0.003946706267834988,0.20300076030355077,42.865176774955806,0.8833333333333258,0.016666666666623087,0.016769490484960098,0.8666666666667027,182.11666666666667
1995992628.csv,2381,0.03632844202443428,0.0,0.017962980297554814,0.03632844202443428,42.769856088478015,0.26666666666667993,0.016666666666623087,0.09184173669467786,0.25000000000005684,218.58333333333331
1995992690.csv,2156,0.04006936221658129,0.0,0.01972229666246785,0.04006936221658129,42.52127160428069,0.18333333333333712,0.016666666666623087,0.10348801237432328,0.16666666666671404,223.01666666666668
1995992741.csv,2177,0.027540555622998317,0.0,0.019576046265011474,0.027540555622998317,42.61705271892998,0.10000000000005116,0.016666666666623087,0.09368872549019608,0.08333333333342807,203.86666666666667
1995992747.csv,2085,0.026570204081477446,0.0,0.020388250909952884,0.026570204081477446,42.50950314725176,0.1500000000000341,0.01666666666665151,0.0973688419705694,0.1333333333333826,202.91666666666663
1995992965.csv,11426,0.01581341627735228,0.0,0.003749151556674268,0.01581341627735228,42.83780568656019,0.08333333333331439,0.016666666666623087,0.016672501823486504,0.0666666666666913,190.4833333333333
1995992969.csv,4474,0.040684913317635116,0.0,0.009645749137917858,0.040684913317635116,43.1550816430445,0.3999999999999986,0.016666666666623087,0.05160965794768611,0.3833333333333755,230.85
1995993721.csv,1985,0.026936376491410646,0.0,0.021467390995797725,0.026936376491410646,42.61277112665849,0.3999999999999915,0.016666666666658614,0.10102486559139784,0.38333333333333286,200.4333333333333
1995994634.csv,9431,0.020581175180889935,0.0,0.004547353908000695,0.020581175180889935,42.886094706354555,0.01666666666667993,0.016666666666637298,0.016666666666666666,4.263256414560601e-14,157.16666666666666
1995994652.csv,2060,0.03113564435579934,0.0,0.020697510646210657,0.03113564435579934,42.63687193119395,0.2333333333333485,0.016666666666623087,0.09715881495871782,0.2166666666667254,200.05
1995995017.csv,2632,0.030154271164034522,0.0,0.016247348544583335,0.030154271164034522,42.763021369343335,0.23333333333332007,0.016666666666623087,0.08976941593817306,0.21666666666669698,236.1833333333333
1995995497.csv,3410,0.623390858278418,0.0,0.012661573536914921,0.623390858278418,43.17596576087988,3.7833333333333314,0.016666666666623087,0.06907695316319545,3.7666666666667084,235.4833333333333
1995995877.csv,10952,0.08640566370735919,0.0,0.004024973270376334,0.08640566370735919,44.081507257161604,0.3499999999999943,0.016666666666623087,0.021556631053480654,0.33333333333337123,236.06666666666663
1995995901.csv,2062,0.028760825155188928,0.0,0.020623847296686978,0.028760825155188928,42.52637312576855,0.3500000000000014,0.01666666666665151,0.09884360342875627,0.3333333333333499,203.71666666666667
1995996369.csv,3129,0.03844380907847281,0.0,0.01366843367867875,0.03844380907847281,42.768528980585806,0.13333333333333286,0.016666666666623087,0.06013959931798807,0.11666666666670977,188.11666666666667
1995996810.csv,13180,0.014425986929260242,0.0,0.003242143209661425,0.014425986929260242,42.73144750333758,0.03333333333338828,0.016666666666623087,0.016707135088651136,0.016666666666765195,220.1833333333333
1995997056.csv,13180,0.014425986929260242,0.0,0.003242143209661425,0.014425986929260242,42.73144750333758,0.03333333333338828,0.016666666666623087,0.016707135088651136,0.016666666666765195,220.1833333333333
1995997144.csv,2017,0.029815863375507925,0.0,0.021177903953467813,0.029815863375507925,42.71583227414458,0.6166666666666885,0.016666666666637298,0.08913690476190475,0.6000000000000512,179.7
1995997189.csv,2388,0.02715275772089444,0.0,0.01793060607641238,0.02715275772089444,42.81828731047277,0.18333333333333002,0.016666666666623087,0.09229856165340035,0.16666666666670693,220.31666666666663
1995997300.csv,3762,0.033911987103040775,0.0,0.011396456586613845,0.033911987103040775,42.87346967884129,0.4333333333333333,0.016666666666623087,0.06258973677213507,0.4166666666667102,235.4
1995997682.csv,14032,0.019902388794032746,0.0,0.0030908013665114573,0.019902388794032746,43.370124774888765,0.016666666666708352,0.016666666666623087,0.016666666666666666,8.526512829121202e-14,233.85
1995998100.csv,2862,0.025848091968725423,0.0,0.014884769002084998,0.025848091968725423,42.60020888396726,0.10000000000005116,0.016666666666623087,0.06325294186181987,0.08333333333342807,180.96666666666667
1995998230.csv,2309,0.028716696983902744,0.0,0.018514845314923815,0.028716696983902744,42.75077783215909,0.36666666666670267,0.016666666666623087,0.09981224725592143,0.3500000000000796,230.36666666666667
1995998355.csv,12637,0.012797911463439136,0.0,0.003388298415873499,0.012797911463439136,42.81792708139341,0.03333333333333144,0.016666666666623087,0.016669304632267595,0.016666666666708352,210.63333333333333
1995998503.csv,1981,0.03400429888977562,0.0,0.02153911194058082,0.03400429888977562,42.66898075429061,0.21666666666664014,0.01666666666665151,0.1047138047138047,0.19999999999998863,207.33333333333331
1995998715.csv,11298,0.005470319851741215,0.0,0.0037697143468890435,0.005470319851741215,42.590232691152416,0.016666666666708352,0.016666666666623087,0.016666666666666666,8.526512829121202e-14,188.28333333333333
1995998966.csv,3028,0.0344840596876214,0.0,0.01408778845481649,0.0344840596876214,42.657823441184334,0.43333333333333357,0.016666666666623087,0.06272987556436516,0.4166666666667105,189.88333333333333
1995999272.csv,2043,0.03346719734060664,0.0,0.020870946599356323,0.03346719734060664,42.63934390248497,0.15000000000000568,0.016666666666623087,0.0951926216127979,0.1333333333333826,194.38333333333333
1995999319.csv,13050,0.005730481288016733,0.0,0.0032759330244124278,0.005730481288016733,42.75092596858218,0.016666666666708352,0.016666666666623087,0.016666666666666663,8.526512829121202e-14,217.4833333333333
1996000037.csv,13006,0.009389932182164176,0.0,0.0032985490150573738,0.009389932182164176,42.900928489836204,0.016666666666708352,0.016666666666623087,0.016666666666666666,8.526512829121202e-14,216.75
1996000434.csv,2041,0.030467011403237643,0.0,0.020871445565271055,0.030467011403237643,42.598620398718225,0.19999999999998863,0.016666666666623087,0.11429738562091502,0.18333333333336554,233.16666666666663
1996000602.csv,2231,0.049727262684565884,0.0,0.019095818757560043,0.049727262684565884,42.60277164811646,0.2666666666666515,0.016666666666623087,0.09860239162929746,0.2500000000000284,219.88333333333333
1996000735.csv,3456,0.03537924423408575,0.0,0.01242289544400351,0.03537924423408575,42.93352665447613,0.14999999999997726,0.016666666666623087,0.06372889532079112,0.13333333333335418,220.1833333333333
1996000748.csv,10440,0.022368562854646216,0.0,0.004133393688694264,0.022368562854646216,43.152630109968115,0.1666666666666572,0.016666666666623087,0.02134144394418367,0.1500000000000341,222.78333333333333
1996000950.csv,11105,0.016307520264189114,0.0,0.003872904378724854,0.016307520264189114,43.008603125739505,0.03333333333335986,0.016666666666623087,0.016747718539865515,0.016666666666736774,185.96666666666667
1996000960.csv,3606,0.035327341669708315,0.0,0.011993230468320376,0.035327341669708315,43.247589068763276,0.1500000000000341,0.016666666666623087,0.06575589459084605,0.13333333333341102,237.05
1996001039.csv,2165,0.04137396856611783,0.0,0.019786674355188983,0.04137396856611783,42.83814997898415,0.10000000000005116,0.016666666666637298,0.0939078866296981,0.08333333333341386,203.21666666666667
1996001371.csv,3193,0.02911769239345353,0.0,0.013372180670204431,0.02911769239345353,42.69737287996275,0.13333333333329733,0.016666666666623087,0.0660453216374269,0.11666666666667425,210.81666666666663
1996001534.csv,2995,0.025818180920684063,0.0,0.01421735511223278,0.025818180920684063,42.58097856113717,0.10000000000005116,0.016666666666623087,0.06619349810732575,0.08333333333342807,198.1833333333333
1996001555.csv,3031,0.025769349704771936,0.0,0.014113537553086456,0.025769349704771936,42.778132323405046,0.11666666666668846,0.016666666666623087,0.06020352035203519,0.10000000000006537,182.41666666666663
1996001800.csv,10354,0.05769211121025788,0.0,0.004159947286421375,0.05769211121025788,43.072094203606916,1.1333333333333258,0.016666666666623087,0.022730931453040986,1.1166666666667027,235.33333333333331
1996001954.csv,3132,0.028406266483843406,0.0,0.013653318708081695,0.028406266483843406,42.76219419371187,0.15000000000000568,0.016666666666623087,0.07489087618439262,0.1333333333333826,234.4833333333333
1996002059.csv,3153,0.05480255881892547,0.0,0.01364888032984256,0.05480255881892547,43.03491967999359,0.18333333333333357,0.016666666666623087,0.0744077834179357,0.16666666666671048,234.53333333333333
1996002121.csv,2155,0.025458399195178963,0.0,0.019617900594953015,0.025458399195178963,42.27657578212375,0.10000000000005116,0.016666666666637298,0.09608480346641907,0.08333333333341386,206.96666666666667
1996002213.csv,2322,0.057974239773501794,0.0,0.018537165950349852,0.057974239773501794,43.04329933671236,0.25,0.016666666666623087,0.09926755708746231,0.2333333333333769,230.4
1996002265.csv,2005,0.030313851963736083,0.0,0.021280763555818177,0.030313851963736083,42.66793092941545,0.13333333333333997,0.01666666666665151,0.08952095808383234,0.11666666666668846,179.4
1996002334.csv,2103,0.0285585060624175,0.0,0.020297186702053376,0.0285585060624175,42.68498363441825,1.483333333333377,0.016666666666623087,0.10013479226133838,1.4666666666667538,210.4833333333333
1996002346.csv,2112,0.0279849973680777,0.0,0.020190300049332817,0.0279849973680777,42.64191370419091,0.2333333333333769,0.016666666666623087,0.11159008368861517,0.21666666666675383,235.56666666666663
1996002399.csv,13704,0.00462086204434157,0.0,0.0031115558945715655,0.00462086204434157,42.64076197920873,0.016666666666708352,0.016666666666623087,0.016666666666666666,8.526512829121202e-14,228.38333333333333
1996002520.csv,2112,0.0279849973680777,0.0,0.020190300049332817,0.0279849973680777,42.64191370419091,0.2333333333333769,0.016666666666623087,0.11159008368861517,0.21666666666675383,235.56666666666663
1996002657.csv,2894,0.03341944414270534,0.0,0.014792164106109937,0.03341944414270534,42.80852292308216,0.13333333333333464,0.016666666666623087,0.06826823366747321,0.11666666666671155,197.5
1996002737.csv,3379,0.047134353223425164,0.0,0.012927007351392737,0.047134353223425164,43.68035784035606,0.5166666666666728,0.016666666666623087,0.06867969212551805,0.5000000000000497,232.0
1996002863.csv,2274,0.026815687035029685,0.0,0.01875922011430999,0.026815687035029685,42.65846653994092,0.5500000000000114,0.016666666666623087,0.10030796304443466,0.5333333333333883,228.0
1996002893.csv,3146,0.03907846250599168,0.0,0.013637493555158666,0.03907846250599168,42.903554724529165,0.13333333333335418,0.016666666666623087,0.06133545310015898,0.11666666666673109,192.9
1996003061.csv,6337,0.11524792612806921,0.0,0.006712300953606112,0.11524792612806921,42.53585114300193,0.5666666666666345,0.016666666666623087,0.03538247053872053,0.5500000000000114,224.1833333333333
1996003087.csv,2101,0.02991869233956263,0.0,0.02025874773162179,0.02991869233956263,42.56362898413738,0.16666666666668561,0.016666666666637298,0.10093650793650794,0.15000000000004832,211.96666666666667
1996003155.csv,11192,0.01686738634461671,0.0,0.0038754163569384996,0.01686738634461671,43.37365986685569,0.03333333333334565,0.016666666666623087,0.01667858100259137,0.016666666666722563,186.65
1996003319.csv,2296,0.22636366317504944,0.0,0.0185881730721758,0.22636366317504944,42.67844537371563,5.116666666666674,0.016666666666623087,0.09801742919389977,5.100000000000051,224.95
1996003343.csv,2066,0.041887477935202866,0.0,0.020656942162954467,0.041887477935202866,42.67724250866393,0.3333333333333144,0.016666666666623087,0.11001614205004034,0.3166666666666913,227.1833333333333
1996003417.csv,2150,0.045652973924311675,0.0,0.019950087407746255,0.045652973924311675,42.892687926654446,0.2333333333333769,0.016666666666623087,0.1108189855746859,0.21666666666675383,238.15
1996003562.csv,3442,0.03134059027139872,0.0,0.012493562636819344,0.03134059027139872,43.00284259593218,0.25,0.016666666666623087,0.06773224837740965,0.2333333333333769,233.06666666666663
1996003704.csv,2035,0.02628606713861842,0.0,0.02093670298903405,0.02628606713861842,42.60619058268429,0.5500000000000114,0.016666666666623087,0.09620616191412651,0.5333333333333883,195.6833333333333
1996003843.csv,2041,0.027114315173146844,0.0,0.02085509641904639,0.027114315173146844,42.56525179127369,0.6333333333333364,0.016666666666623087,0.10191993464052286,0.6166666666667133,207.91666666666663
1996003872.csv,2139,0.0254823104991898,0.0,0.01991760139171528,0.0254823104991898,42.60374937687898,0.18333333333333712,0.016666666666623087,0.09936077330838788,0.16666666666671404,212.4333333333333
1996004240.csv,2099,0.027869063157301737,0.0,0.020263599383266093,0.027869063157301737,42.53329510547553,0.16666666666662877,0.016666666666637298,0.09043533523991101,0.14999999999999147,189.7333333333333
1996004241.csv,2233,0.031874615590773495,0.0,0.019070362155597646,0.031874615590773495,42.58411869344955,0.16666666666668561,0.016666666666637298,0.09063620071684589,0.15000000000004832,202.3
1996004449.csv,2368,0.02704927778181503,0.0,0.01811701395540619,0.02704927778181503,42.90108904640186,0.36666666666667425,0.016666666666623087,0.09801436417406,0.35000000000005116,232.0
1996004787.csv,12101,0.021177931388721413,0.0,0.0035781783231093388,0.021177931388721413,43.29953588794611,0.016666666666708352,0.016666666666623087,0.016666666666666663,8.526512829121202e-14,201.66666666666663
1996004794.csv,3133,0.027528533658932427,0.0,0.013606056948486427,0.027528533658932427,42.627776419607976,0.14999999999999147,0.016666666666623087,0.07013622818220518,0.1333333333333684,219.66666666666663
1996004815.csv,2573,0.03643841856483772,0.0,0.016701854110989553,0.03643841856483772,42.97387062757612,0.8000000000000114,0.016666666666623087,0.08569206842923795,0.7833333333333883,220.4
1996004943.csv,13572,0.03317798737563837,0.0,0.0032211900901128665,0.03317798737563837,43.71799190301182,0.03333333333338828,0.016666666666623087,0.01680421486994326,0.016666666666765195,228.05
